observation_uuid	observer_id	latitude	longitude	positional_accuracy	taxon_id	quality_grade	observed_on	anomaly_score	photo_uuid	photo_id	extension	license	width	height	position	observer_login
57b276d9-cda0-48f4-b95e-23de61d0a6be	5438516	45.8567389121	2.3182944974	27095.0	424147	research	2023-05-06	0.7251261295470885	59b157a7-2a4b-4590-b9c8-37a81413ca78	309001471	jpg	CC-BY-NC	2048	1366	0	kayodegruijter
3dd96f0a-f60e-4376-a831-d11f68611737	1859910	50.9098038113	11.5695508154	26293.0	424147	research	2020-04-18	3.890687981158349	fd7c2a29-8399-4b6d-b2da-4cc6707c49c6	72877642	jpeg	CC-BY-NC	2048	1366	0	frankielee91
5fc2ce4f-47c6-436e-9e60-f4dfc9c3897b	2508459	48.311059726	19.6826385894	15.0	424147	research	2014-04-21	5.837853745427855	7159af22-5f41-4417-a315-9d82f226ae75	58818240	jpeg	CC-BY-NC	1280	960	0	peternociar
650fe4ee-bd2a-4620-bb8a-e22ec0e55524	2765918	47.41077485	-0.6404576111		424147	research	2022-07-06	5.548471841338962	94ff54a0-1822-408c-b313-c399a76c5730	212112606	jpeg	CC-BY-NC	1152	2048	0	charlolepoulpe
c8c71de3-633a-4cc4-95ef-95d152a5f388	6784778	47.1147833333	15.42245		424147	research	2024-05-05	19.035449317916136	ba474195-37cf-4883-a3a3-16af52dba800	377633660	jpeg	CC-BY-NC	1542	2048	0	sigridsigrid
60a315d1-66a9-4e23-81bc-91e4f375b63f	2441392	52.1017923986	9.771497738	877.0	424147	research	2023-09-01	2.8764031134977945	34a17a27-f03f-4709-acef-43a289212ed6	315838884	jpg	CC-BY-NC	2000	1333	0	josefwirth
ffd872c1-ab4e-420d-a535-f84017c676d1	2455232	48.1895020646	16.1235234886	84.0	424147	research	2020-04-28	20.161891716664528	f30e2f5a-c39b-4c7b-b839-931b332a0e20	69972599	jpeg	CC-BY-NC	2048	1536	0	amikiri
e36aca44-5ffd-42fd-9c87-80581cf97cd4	6497297	46.7283834321	17.1864567559	8.0	424147	research	2023-04-12	10.383772650104898	f07477d7-0554-43b6-9c96-99dd4280c0c3	267303012	jpeg	CC-BY-NC	2048	1536	0	schmidtpeter
bc51a652-7a93-4047-9f07-515734afea70	2455232	48.1904359152	16.1250184849	180.0	424147	research	2022-05-10	20.161891716664528	8fbc5789-1c8b-467b-a93c-86713dbf19f9	196513780	jpeg	CC-BY-NC	458	672	0	amikiri
ac241827-639c-4c40-b4d4-b519b15e0f80	6478859	53.5930043789	11.6957717984		424147	research	2022-08-04	2.78257968582364	5b67ff0c-e1e2-4d3c-8715-6aa4c59f48cb	254723292	jpg	CC-BY-NC	1100	826	0	i_krietsch
01bd0de0-b57d-4d37-90fd-a2d1dcc40b29	1240724	52.3053585441	9.7824147617	31.0	424147	research	2021-07-11	3.572380538589883	1c4c26b2-6467-4169-8a33-4f341136d062	142667415	png	CC-BY-NC	822	625	0	flyber
dcab098e-26b6-44ac-9fac-b59914009084	155951	53.4743103484	12.1452366037	19.0	424147	research	2014-04-20	2.7870721620417074	0c9336ee-8116-47ec-b91a-5e545b8eea7d	62503695	jpeg	CC-BY-NC	2048	1363	0	tom-kirschey
b8cd935e-53bf-44dc-aeb0-3fe84def137c	4119669	51.0108611915	10.4285272211	110.0	424147	research	2020-05-22	2.6613898226466737	afeee01b-7835-4a75-8728-af46ea5656d6	123893431	jpeg	CC-BY-NC	1536	2048	0	kolja_hagenow
337be19a-cb32-4f1a-85a5-ca317f117575	5492615	47.7909223824	16.9121947577	496.0	424147	research	2024-04-28	21.16961424205788	d226b57a-3fa4-4f0e-a8bf-08fd68ebd934	376362544	jpg	CC-BY-NC	1980	1320	0	anna_k82
a8759a53-261a-494f-8687-55ccc341ad1b	6292255	47.9040779979	16.8756091536	82.0	424147	research	2024-09-23	21.16961424205788	cc8e2091-fce9-4bad-bc27-166d467c2429	439108414	jpeg	CC-BY-NC	948	918	0	jasmin_reh
4643281b-d8b7-4b95-a74c-8b4620851a1f	5643	52.272149	10.588621	10.0	424147	research	2020-04-28	3.9814038763172888	b1aa5247-02c0-4e2b-8e59-d460417c963d	70410298	jpeg	CC-BY-NC	2048	2048	0	jakob
811401f5-4300-401f-9c37-07766c7d775f	1271604	51.0890830584	12.4965122461	26261.0	424147	research	2023-06-27	6.386626753917031	63d9cc6c-eda5-4ced-bb08-0fa84e8caf1e	294347796	jpg	CC-BY-NC	1536	2048	0	leonardbolte
7259933c-f5f6-4e8c-936a-798fd6a8d424	4218599	49.3711083608	12.1998181567		424147	research	2023-06-28	4.724711492126593	8019d5df-f07a-40ac-b1a7-e3187c9c4adf	294797797	jpeg	CC-BY-NC	1749	2048	0	winu
51574a41-db8a-4ebb-8d97-4a9771e9dd69	3962118	47.0685388333	-1.9865283333	8.0	424147	research	2021-05-04	18.336523420572448	920b9960-2f32-43e2-a9df-a40b6c9bb34e	164207441	jpg	CC-BY-NC	1536	2048	0	julux
c8c93ecd-01e9-45fe-9988-d8dae8e276dd	931027	47.75637	16.8755883333	4.0	424147	research	2024-05-09	21.16961424205788	7f00c373-c04e-4fc9-af75-8d91d2941763	379712294	jpg	CC-BY-NC	2048	1536	0	alpinrat
66c7c1c5-e6ab-495a-9814-1a112449d17c	229502	48.4212528488	2.8695649765	1069.0	424147	research	2013-04-16	4.174021950641102	46da94e0-1583-4423-a514-ca05b90ec45f	174688053	jpeg	CC-BY-NC	1200	802	0	benoit_segerer
d0277b1f-e2c7-40e1-8010-c854f1d0e9c1	785940	48.8763588576	18.8946175575	31.0	424147	research	2017-07-16	3.304232268546696	a6500387-7376-4a70-b7c1-0314613ab678	14028171	jpeg	CC-BY-NC	2048	1152	0	martind
66e07899-5f35-4d0a-996c-b53f7af93fab	4147742	51.832616503	14.4073422633	842.0	424147	research	2011-06-23	6.266421970997883	ed5e42ae-9a2a-47dc-8ad7-700a9ad19498	349007592	jpeg	CC-BY-NC	2048	1536	0	teichmolch70
525de5cd-152a-4ccd-852f-c255c9207fed	5124422	47.0325787399	15.6456296146	3.0	424147	research	2024-06-05	19.035449317916136	e07ce115-cbc7-40f2-9456-ce00e0fe26e0	390865862	jpeg	CC-BY-NC	1536	2048	0	mariushabenau
eb542c38-2d64-419c-b86b-efea4e17d7bc	2509911	46.9463108138	7.3819410734	26935.0	424147	research	2009-09-21	2.9931775574747457	57aeda28-951d-478d-84fa-02684e374d2b	59566906	jpeg	CC-BY-NC	1267	950	0	albertros
2e8a4e8a-2c48-4567-905a-668ee895d1f9	2497555	47.2599811567	19.2994952925	4.0	424147	research	2018-06-09	9.69891278248913	0c5f0138-c60f-4675-830a-b18a26ec5d37	67103536	jpeg	CC-BY-NC	1200	900	0	attila21
3c163c0a-22f1-488d-90ee-f49c7a3dc523	5859207	41.8640449673	19.4093352168	4.0	424147	research	2021-08-07	7.859806469651388	3a5ec3c8-23aa-44e8-a769-11c6cf5a5830	209680854	jpg	CC-BY-NC	2048	1365	0	maks_jarmolinski
22a4ee7c-cd02-4567-9a49-b00b3ced32e9	2455232	48.1906156203	16.1259820685	207.0	424147	research	2022-04-08	20.161891716664528	07dae119-604e-4b09-a303-fd392c7455c1	186916880	jpeg	CC-BY-NC	1536	2048	0	amikiri
8551a7fd-8999-40dd-b7a4-969be396339b	2477159	51.6151308331	3.6275541114	26164.0	424147	research	2021-05-02	2.6922553236212954	e57f6a52-4340-46b9-b1c6-63de19cc6162	127008974	jpeg	CC-BY-NC	2048	1360	0	stefan_hageman
91b28948-9fa3-42e9-9ed6-02611238590e	5114509	48.0500721667	-1.6191633333	12.0	424147	research	2020-09-22	6.091351029258104	ece3d19e-61d5-4e58-a050-87a6fbff22e8	171427985	jpg	CC-BY-NC	1152	2048	0	cedg
20aedf56-dea5-4d23-9d9f-07b17d7db08a	7173009	49.4643433582	18.0795529157	15.0	424147	research	2021-05-20	4.905588263652277	2568a9a4-123a-4722-98cc-2596c6b4a43e	387785222	jpeg	CC-BY-NC	2048	1536	0	zlesa
9e5675b2-b28b-45fe-bb66-f3f8914fa89c	3925957	46.2387674803	20.0151236774	8.0	424147	research	2024-03-23	7.772916351307696	6ec6bdfa-b5ca-4183-ad34-b1dfac4ca292	360643895	jpeg	CC-BY-NC	2048	1536	0	lililajtar
785f0cb8-afba-4275-8b6c-183eb9c88c8d	761521	46.6087144265	23.7067838047	17.0	424147	research	2020-04-11	1.601360030185918	ea276c58-2366-4435-8586-f704a741e3b8	276390326	jpg	CC-BY-NC	1206	1070	0	mihaipaulc
46fddee9-23e0-4de8-95b1-f3c4d6d59760	1449925	47.7699939	16.809457		424147	research	2024-06-10	21.16961424205788	2cec314b-48e1-4a42-85df-ce632e234406	392983495	jpeg	CC-BY-NC	1536	2048	0	julia5997
3d28e5e5-3c79-477c-8b55-2263e396f862	7139087	51.2564734963	3.3950843675	26229.0	424147	research	2024-08-23	4.620145639283602	0c426ac2-377c-47da-b683-3c55a5f98fb6	426156461	jpeg	CC-BY-NC	2048	1150	0	amatala
b5d90dfb-2f1c-4538-8220-24b53deda256	5821753	51.8336869763	6.3982704547	26132.0	424147	research	2022-06-17	2.535224314922224	4a0723c4-650d-42ed-81ca-bcad8a12bfe7	214917913	jpg	CC-BY-NC	1536	2048	0	ringens
231727f0-9280-4ebf-b5e0-167ed6680ceb	2416661	52.2712096991	10.583887808	13.0	424147	research	2021-08-13	3.9814038763172888	4d797d0d-6fd6-46f4-9b05-b38ad899ff84	209788140	jpeg	CC-BY-NC	1498	1163	0	ceffx
5c5ccdfe-03fa-4ba6-9862-223aeac85e36	1155852	48.1602350333	0.2392865148	8.0	424147	research	2018-10-06	3.732037213113573	db5f4ed5-f9a4-4f78-9333-e48b0141e8ff	26175017	jpeg	CC-BY-NC	1152	2048	0	eorange
6a2c84d5-2e7e-4b35-be3a-0beb131002ae	2081289	56.08420283	10.22296333	5.0	424147	research	2020-09-23	4.435155168436025	c41ca64f-f106-4828-bced-4a30a314908a	96760602	jpg	CC-BY-NC	1536	2048	0	simon_graesboell
b7adf40c-e282-4ec5-a5d6-f84d17dadd28	1818525	47.7563581492	16.8755423933	4.0	424147	research	2024-05-05	21.16961424205788	ae79e75c-0d9b-48e3-bb6d-4cfc97ab24fe	377793765	jpg	CC-BY-NC	2048	1152	0	per-hoffmann-olsen
6d320c01-7d23-4d12-aca1-4011efb3d7df	2329716	47.1262829936	15.4366308823	7.0	424147	research	2021-07-19	19.035449317916136	a46d08d1-3423-4993-9ddc-cdb51a4d64d3	144742072	jpeg	CC-BY-NC	1536	2048	0	valerianstaudinger
2188e84b-01bb-47ce-9c5e-e86ecb131987	2508459	48.3146479722	19.687671		424147	research	2023-10-05	5.837853745427855	34ccd4c1-6baa-46e6-9df3-cf60a28a9dca	332642219	jpeg	CC-BY-NC	1153	2048	0	peternociar
cf1a2b16-cde2-4cfc-aed9-1120a36eb87c	6154653	47.81708249	16.797151494	4.0	424147	research	2024-04-28	21.16961424205788	834c02e9-9f3a-491f-a477-186f0d023f74	375348410	jpg	CC-BY-NC	2048	1365	0	theresaengelbogen
d6471004-e9bd-4f5e-be47-554d3ef87a6f	2834126	49.3014089764	14.1357393935	5.0	424147	research	2020-08-14	6.449315762036668	7df0b2a9-dfc1-4cf5-9a45-cb756489755d	89882676	jpg	CC-BY-NC	1536	2048	0	plesek
6d49d987-0e8b-4445-b13a-ff86111622d9	7756974	47.6287330556	21.0801648611		424147	research	2023-10-26	7.26647940571703	28ab5fdf-683e-48c8-a650-c361d11a00a0	348678487	jpg	CC-BY-NC	849	726	0	jumla
5b418fa0-1ef4-4de8-ae42-c0df70b7afee	4715629	47.69198155	16.84069725	6.0	424147	research	2024-08-16	14.45026830057428	06f629ef-d550-4f17-8c4e-e685360d4d80	419893120	jpeg	CC-BY-NC	1536	2048	0	berces
5794059e-6eff-4162-ba1f-8aaf43133e70	2530513	48.9497959853	0.3829702755	8.0	424147	research	2022-05-22	2.8448461819828017	66007d42-eeea-4256-9f20-7c82b7bb2fda	219985620	jpeg	CC-BY-NC	2048	1536	0	stallegger
a85540d3-07be-4c59-bc1a-43a4b3102e1a	4876987	47.2508279998	11.3055807352	97.0	424147	research	2022-04-22	0.041904354046257	12819c00-9782-413a-b968-e697b9877b69	191185061	jpeg	CC-BY-NC	2039	1540	0	kathisto
4b8a2c86-56b6-4738-a494-6ef994062f3b	7139087	51.2536823593	3.2795965908	26229.0	424147	research	2024-08-23	4.620145639283602	0532b4e0-8e2e-4885-a73b-b8850f9a99d0	424112688	jpeg	CC-BY-NC	1150	2048	0	amatala
bb2c5019-c26f-4767-90db-378dedc505a4	264811	47.594837775	7.0909487337	26839.0	424147	research	2023-09-14	7.163448966024307	5aad9d11-200c-48d4-b393-d3a37adabe92	320569933	jpeg	CC-BY-NC	2048	1536	0	aulax
3556d5c0-97f2-4329-97ab-8ffebc9e419d	4842386	48.3227127834	16.2117225677	5.0	424147	research	2024-05-06	16.632309583081472	f0660ab0-04cd-4e0f-8a22-73eb79e62d03	380674220	jpeg	CC-BY-NC	1200	1600	0	didi61
9f99fa85-d436-4aad-a4e9-630cbb81fff3	5103561	47.5053493343	9.6977466345	101.0	424147	research	2023-04-28	6.630586149141057	0f5a10ec-d7c5-4084-8586-caf17ef9d02c	271805846	jpeg	CC-BY-NC	1599	1200	0	stud_uibk
1a836859-66ba-4264-a8f8-ac8cbed28a8f	6858536	48.4822362387	10.7446194483	4.0	424147	research	2022-10-13	6.898463417982239	c4ac3c1d-0c4e-444a-a855-ec90f44fad6b	293229398	jpg	CC-BY-NC	1536	2048	0	katharina_lk
79eae07f-9285-4aa3-bbff-1bcf76fe46a0	5643	52.2708514375	10.5849822461	7.0	424147	research	2023-06-11	3.9814038763172888	1913c993-6e76-42f0-9300-9acdca095877	289007900	jpeg	CC-BY-NC	2048	1541	0	jakob
2861dad9-1689-4cd0-8ba4-2307e5668e57	8046232	49.348425	17.109205	5.0	424147	research	2024-07-29	7.8865114123066515	e53b8f33-460e-431b-be0b-ef8594b4fe8d	413056476	jpeg	CC-BY-NC	1536	2048	0	pegaska
6834544d-0dc5-4cc2-8a94-7c4821fd7618	1450453	47.7689860778	16.7663126038	48.0	424147	research	2024-06-10	21.16961424205788	94a7e2a2-90b9-4ddd-b012-bb9cf9defc81	395334151	jpeg	CC-BY-NC	2048	1366	0	jana_m
e1223b4c-d676-453e-b51a-131d4d847c5a	4276142	47.7258616789	16.8064913526	10.0	424147	research	2021-09-27	14.45026830057428	39800adb-c02d-49b0-9b30-16646774de34	160080243	jpeg	CC-BY-NC	1536	2048	0	vieluigi
87bf3351-2dc1-4e28-bb17-7768cde32186	1240724	52.3053447013	9.7827669379	379.0	424147	research	2022-08-01	3.572380538589883	56f484d5-1f63-416e-b24b-920a97fe3cbd	220172129	jpeg	CC-BY-NC	2048	1536	0	flyber
518b8db7-bacf-4876-9fca-eee74be4db41	8454191	52.8317630443	6.0805078625	25972.0	424147	research	2009-05-22	2.8974985135009788	5de454fd-8d76-4ec7-af5f-d59b04d64c46	448661340	jpeg	CC-BY-NC	2048	1371	0	teddydolstra
ca0f520c-140f-4032-8fb6-93c878de4266	2558974	45.8076490273	5.360908743	2.0	424147	research	2022-04-30	3.851647667748207	3fabc96a-9611-4dec-8db8-2dff814c1130	290212527	jpg	CC-BY-NC	2048	1365	0	johanna_ambu
795e60ae-44db-459a-8b46-f4ce489b2af2	7139087	51.3275214659	3.3651894004	26229.0	424147	research	2024-08-23	4.620145639283602	3a53fc9d-048b-4e79-b2d5-49a359ddcb08	426147547	jpeg	CC-BY-NC	2048	1150	0	amatala
2ed7a64d-9a8a-4e36-8870-36a29ece21a7	6226062	47.7962677746	16.7838345948	731.0	424147	research	2024-04-14	21.16961424205788	52bbc7a8-660d-4b75-b49d-65812ee4b5f6	369632163	jpeg	CC-BY-NC	2048	1365	0	miriamoettl
242e40ec-f0d3-42df-bf10-ff29c5e71fe0	3141495	45.5308996064	16.9299621508	9.0	424147	research	2024-04-06	6.3175519057539775	ffbb8dfa-2e1d-42c3-b229-7a0d4cf93b72	363742533	jpeg	CC-BY-NC	1500	2000	0	ijukic
3011af96-7d22-434e-8722-4efab52d3d71	4242404	50.2769453564	18.9167548508	158.0	424147	research	2022-05-30	4.3917934141485615	7fd37468-02cb-4900-9123-5e815dc9ad5d	202021677	jpeg	CC-BY-NC	2048	1360	0	lukasz_aksamit
eef66d69-ffa7-47a9-bca2-bc6d9531e93d	6226062	46.7459200739	15.8078732713	15.0	424147	research	2022-03-31	24.82932693553421	5175d2dc-306d-4188-a48c-2e2d737d5c40	251140672	jpg	CC-BY-NC	1536	2048	0	miriamoettl
e308d770-07aa-413a-a33a-4241f6e0011d	2889125	47.387755	-1.5557484	11.0	424147	research	2021-02-19	7.705641409302824	5bf05f41-cf0b-4109-a593-45ba61d94ba2	113365443	jpeg	CC-BY-NC	1536	2048	0	tromi
d1bcbdae-3c72-4005-8495-413affd7fd10	2106340			25591.0	424147	research	2019-08-08	5.620961669106154	84195e52-be40-4e0c-a82d-3f2828af1fa0	47562588	jpg	CC-BY-NC	1536	2048	0	krhansen
9ce26dff-74cf-4f2b-99d3-eeea8ed937d0	6968410	47.7335111764	16.8003124233	4.0	424147	research	2024-07-22	14.45026830057428	cc9d8f30-04f5-41c6-a815-e4c4929d464b	410506805	jpeg	CC-BY-NC	1029	1544	0	hesus44
dee3cfb4-f1e0-4031-85f6-78589037dd37	7173009	49.4559341269	18.0811240891	509.0	424147	research	2022-05-08	4.905588263652277	c6e96019-e449-4cd6-96a5-5a13cb72f9e6	387833173	jpeg	CC-BY-NC	2048	1536	0	zlesa
6085eb3a-92e2-41f1-b5aa-6c83682c3576	1450371	47.4016073219	3.7463936225	15.0	424147	research	2014-07-01	1.8112603535942065	a47f1dea-daef-4a13-b04d-d29294a81a20	229889011	jpg	CC-BY-NC	2048	1365	0	chipiok
54c87d99-e328-4088-a14d-cf422cd5dc1e	5185459	48.2934038355	-1.903762562	31.0	424147	research	2008-08-11	6.16483478842708	822cd865-5ed4-4ddb-8553-fbd36e7a449b	242046250	jpeg	CC-BY-NC	533	800	0	patricklm35
9e7b02fd-3c7a-4c9c-a636-7374e9caab27	2294722	48.3026415278	9.9847197533	977.0	424147	research	2014-04-05	6.567806026304126	c73999f8-dc1b-48fb-8d6d-6454481d8253	131443331	jpeg	CC-BY-NC	2048	1536	0	jahreszeiten
e84109a8-463e-4612-9f90-927a21dd553e	2756179	55.5582021819	13.6364748145	2.0	424147	research	2021-05-11	5.99727326135882	1a372abe-023a-4f17-bd47-c11b21afc26d	129420571	jpg	CC-BY-NC	2048	1362	0	esdena
0593ecb3-1adf-4f76-8260-f1868f0e3616	4912447	45.070573908	18.437307626	10.0	424147	research	2023-07-08	5.690052657590556	c164cd4f-6437-486e-828e-c3a236582ea6	298001175	jpeg	CC-BY-NC	1536	2048	0	karlopetric
a368fca7-bbfb-4e42-aa93-da11fe3a676d	6946830	50.1880616667	15.8609216667	8.0	424147	research	2023-05-26	7.127410231729557	980aabc6-e0c4-47be-b2f6-a0efa996fe5a	283636322	jpg	CC-BY-NC	1536	2048	0	matyas_hlavacek
a9b56b8e-eca6-4137-9eb9-0245e3172425	64204	41.8802356228	19.3457221322	2136.0	424147	research	2018-05-11	7.859806469651388	d50d8fe0-519e-44d6-8f1e-b6491910816c	49522399	jpeg	CC-BY-NC	2048	1536	0	minazaki
bede94e4-320c-402e-b493-cbd3a6638039	72671	54.957647	9.893863		424147	research	2023-07-07	6.137952302236977	fd588f79-64d7-4b76-b0a4-6ab52bae8395	297842415	jpg	CC-BY-NC	1500	1000	0	erlandreflingnielsen
32d4d46c-0b48-4838-ab93-fc5130d0276f	5124422	47.0327284191	15.6465415657	3.0	424147	research	2023-07-14	19.035449317916136	49520706-4ecc-445d-b7d8-5e263d84803b	300211895	jpeg	CC-BY-NC	1536	2048	0	mariushabenau
0a7141f4-12f9-4ec9-8aab-4d1e9d103a8a	6225622	47.0814083333	15.4562138889	4.0	424147	research	2024-06-24	19.035449317916136	b77f61cc-2f8f-4ab6-8e2d-50b278c02bf9	399026943	jpeg	CC-BY-NC	1536	2048	0	nina_neubauer
7395c13f-6c65-4a7f-acc9-db01259f6b41	1199057	49.2212159268	17.3497840762	1.0	424147	research	2023-04-24	8.65665517596412	dd479542-60a9-474c-9f87-22d6d1c42f3f	270821343	jpeg	CC-BY-NC	2048	1825	0	romanvrbicek
c0cba385-16b9-4546-aa3e-c41ee0f882a6	5894706	47.4722758108	21.0724930945	122.0	424147	research	2024-07-05	7.26647940571703	9306ad12-95be-4f7a-a84c-75b63cbdfa13	439025556	jpeg	CC-BY-NC	2048	1536	0	harklowski_pn
b2df1e65-ef5c-4e32-8a17-a9b711db32bf	7024828	47.93937	16.7271716667	14.0	424147	research	2024-06-09	21.16961424205788	fefeb81e-7047-45f9-b12f-72069d5cfc59	392978158	jpg	CC-BY-NC	1536	2048	0	oliz
94faed70-8c66-49da-a332-d0c38b6f558b	854106	50.7116166667	14.58522	5.0	424147	research	2018-04-29	5.148683891356367	aa6f58cc-9b43-467e-995d-3ed176a00916	16809104	jpg	CC-BY-NC	2048	1536	0	hankasif
9b51a09d-fd93-40af-8d3e-6ed1efc9e971	94870	51.3631189	3.3630454	433.0	424147	research	2018-09-20	4.620145639283602	504f1c3e-6e89-4c40-a7d4-932ea59cf069	25588334	jpeg	CC-BY-NC	2048	1536	0	juliusaellrich
305f811b-cf27-44b2-8333-a39f17979a4f	2748475	48.7733231984	2.6470717743	4.0	424147	research	2023-06-29	4.329350676093378	bab50c2f-70c0-4d33-adb2-3a974a5a5d61	297703095	jpeg	CC-BY-NC	1188	792	0	achille_lenglin
0f10cdea-fda3-4651-b25d-3ceade1aa540	1485790	47.7683094716	16.767250694	61.0	424147	research	2009-05-19	21.16961424205788	fe6adfa7-9af6-432e-b076-53c6ee978029	108298954	jpeg	CC-BY-NC	1609	1283	0	cpu
4b2e2ba1-7c47-4811-bdfe-c12255c86ac8	5643	52.2712140468	10.5838881619	8.0	424147	research	2018-04-20	3.9814038763172888	d2d1611a-f0a5-48ee-bf7b-abbe506a81bf	15956399	jpeg	CC-BY-NC	2048	2047	0	jakob
94373d66-fb66-4968-b4f6-f46c731b1ecc	6657421	46.7304207111	17.5279972054	4.0	424147	research	2024-07-16	10.383772650104898	db62acbb-95fa-450f-8184-dd6b359013ec	407858310	jpeg	CC-BY-NC	2048	1536	0	floraarrabonica
2f32a39c-2ba2-4740-bdf7-9326ca46e933	5004470	39.6276245117	21.9459533691		424147	research	2021-07-31	3.7018339859697886	b0c760d8-de81-4ce9-9668-45968839cb62	158996737	jpeg	CC-BY-NC	2048	1534	0	gremlinbay
8f2dbe3b-e82c-4767-b3dd-d24818032aff	4065983	47.2602427569	11.3090745869	2.0	424147	research	2022-05-02	0.041904354046257	90d00058-dac1-4066-a3b3-c73b28e99012	194632034	jpeg	CC-BY-NC	1209	1494	0	wolfgangbacher
3444a2bb-5c30-437d-931e-cd911caac5d4	379848	42.5778216667	21.0600611667	5.0	424147	research	2022-08-14	2.232786973484074	857faf2c-fcb7-485e-a9d6-87db9328350c	223563015	jpg	CC-BY-NC	1536	2048	0	liridoni
8aea628b-7c0d-48c7-91ce-41ef09d20d66	1530477	50.9563597948	11.5689463322	50.0	424147	research	2019-05-13	3.890687981158349	dbe53303-c821-4c62-bc02-ab2d373e8023	42300515	jpeg	CC-BY-NC	1955	1303	0	rupicapra
06a12952-ce65-4873-b220-b406e10ca8a9	5701018	38.0900268553	21.4095172881		424147	research	2022-05-21	8.565117686382964	382d0952-a8e7-444c-bc00-0852013a45ad	199335048	jpeg	CC-BY-NC	1536	2048	0	alkinoosp
d38a4d2b-3899-441d-aa4e-d0267b8d1d13	3949919	47.7343729773	16.7676026607	179.0	424147	research	2024-10-28	21.273859891751528	9e248f29-8aed-44c1-97a1-5d3e80b3b566	454911045	jpg	CC-BY-NC	2048	1365	0	mani_raab
4a289a32-76f4-4a54-b888-26a48789764b	1417603	45.609305436	15.7241463127	2.0	424147	research	2022-06-12	5.821978437742264	409c55bb-51b5-4600-a2dc-8541d42d3626	208763677	jpeg	CC-BY-NC	2048	1365	0	sebcato
865812a6-56d1-4f3f-aa34-f23ae71320aa	6474731	47.8168548216	16.7971741919		424147	research	2024-05-09	21.16961424205788	9f360909-e817-439f-8353-567b44e38217	382130446	jpg	CC-BY-NC	2048	1536	0	ectobia
fc11ea9f-0f4c-45cb-b2e9-ccfcc05e65ef	1859910	50.867010665	11.4939034402	26293.0	424147	research	2021-04-28	3.890687981158349	bf1fc143-c0e4-4986-8cac-43e5091393b5	128361909	jpg	CC-BY-NC	2048	1366	0	frankielee91
ba4952ff-7a6b-4d3d-929e-453bbe487346	4318273	47.817039194	16.797147207	4.0	424147	research	2021-05-02	21.16961424205788	efeec0fc-4822-4caa-adac-26926f67ddfd	125213013	jpeg	CC-BY-NC	2048	1152	0	rusuu
37fbc51f-d450-43b7-98ba-c7feddf3027f	6254415	47.8426000217	11.5517377402	663.0	424147	research	2021-05-09	5.405276992952466	18121cc3-2a9f-42fc-914d-8a118cec78b5	360365852	jpeg	CC-BY-NC	1920	1280	0	iwo2022
ebc2e45f-c039-4dfb-aad0-1fdc800ebe84	3471106	50.9826450303	5.3250804171	469.0	424147	research	2020-10-11	3.6283892759653673	2a1d4efd-e18e-4474-bf72-6cdbf48dd883	99807128	jpeg	CC-BY-NC	656	487	0	exumbris
9c7eb9cf-e415-420d-85f7-d39263f66f60	3456510			54489.0	424147	research	2023-11-02	4.543719655729356	a7f019a9-02ab-48f0-8133-1eac5a962f23	333833077	jpeg	CC-BY-NC	358	383	0	mikahud
6c17d2d6-b9b5-4d56-8f68-6ad64787fce9	3455728	52.0249943045	4.2095318933	26100.0	424147	research	2021-05-03	2.7499824845649243	714eb631-19fb-4735-beaa-c996b219e265	126401432	jpeg	CC-BY-NC	1152	2048	0	derkdegeus
62f5cd40-b99c-4d00-895f-5db0f8c1179a	4462642	48.2545255758	10.1029516384	338.0	424147	research	2024-05-20	6.567806026304126	11868c50-5822-4c5c-a1dd-b7f0b6f333bf	384105740	jpeg	CC-BY-NC	1536	2048	0	michael_mueller
91b5f08d-52f9-4f18-b4cb-13861a165e2a	960916	48.1434984882	16.1451040768	4.0	424147	research	2008-05-25	20.161891716664528	074c32cf-a1f3-47cd-933a-7e3a102bb066	332091883	jpeg	CC-BY-NC	2048	1365	0	szucsich
7054b1ef-9b7d-4f29-b21b-e275b79c920f	2770031	46.7042234209	17.4012782425	5919.0	424147	research	2024-07-22	10.383772650104898	dc54fbfd-547a-41b2-aade-c30c0760178c	410217053	jpeg	CC-BY-NC	1500	2000	0	juzzp
bfb02ca7-8d73-4f93-a22b-043ada4b976d	5251591	50.1948691835	9.0463594469	26421.0	424147	research	2021-08-12	3.487289024765553	dd8c8c62-f51d-4034-b69d-347cd96351b8	245709445	jpeg	CC-BY-NC	2048	1365	0	emartinee
8c523e95-1918-4208-8ad1-b8d7ebc45c6e	6866630	40.6275814204	22.1701735332	56872.0	424147	research	2023-04-25	2.967962470611103	ce7a4e68-0fe8-4a0d-89cf-0ea4020721f8	278434445	jpg	CC-BY-NC	1536	2048	0	tastas13
356d5c85-4607-4733-8324-b8bdcf3805ab	3949919	47.7662361111	16.7710166667	4.0	424147	research	2024-10-26	21.16961424205788	9ae5ea78-804c-4187-a7a4-0729ef2ea472	446372175	jpeg	CC-BY-NC	2048	1536	0	mani_raab
47352565-cb67-4571-a0c5-348024c9bcbf	5925550	48.3291835538	16.0335739329	16.0	424147	research	2024-08-01	16.632309583081472	1df523d7-cfbc-4c6f-9b84-323b50f5ee8a	414215152	jpeg	CC-BY-NC	1072	1026	0	waldbraxe
